,Open,High,Low,Close,Volume
8/14/2021 0:00,427.52,428.25,404.15,414.38,104107.1226
8/15/2021 0:00,414.39,416.11,391.24,410.27,124038.8121
8/16/2021 0:00,410.14,446.66,407.87,412.59,265650.0373
8/17/2021 0:00,412.59,448.44,380.52,381.46,263870.2827
8/18/2021 0:00,381.44,397.55,361.27,380.22,218560.9458
8/19/2021 0:00,380.25,405.4,370.49,405.4,148762.6376
8/20/2021 0:00,405.31,420.82,403.22,409.2,143871.086
8/21/2021 0:00,409.27,415.84,393.25,399.91,137607.949
8/22/2021 0:00,399.91,408.63,385.75,400.98,83066.0189
8/23/2021 0:00,400.98,403.85,400.52,402.11,1974.4479
